Video_ID,Channel_ID,Channel_Name,Channel_UC,YouTube_Video_ID,Video_Title,Year,PublishedAt,DurationSeconds,DurationISO,Matched_Keywords,CaptionFlag,Transcript_Available,Transcript_Provider,Transcript_Reason,Transcript_Path,Meta_Path
V0333,C37,TrustedSec,UCRkiASOIDfCDJeB9xkJoMRg,wLdooJaeHwk,Hacker Family Feud - Security Noise Ep. 8.7,2025,2025-12-05T11:02:04Z,2771,PT46M11S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C37_TrustedSec/V0333.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C37_TrustedSec/V0333.meta.json
V0334,C37,TrustedSec,UCRkiASOIDfCDJeB9xkJoMRg,I-tTQnjj308,Webinar - NIST CSF 2.0 - From Compliance to Confidence,2025,2025-12-03T20:11:12Z,3847,PT1H4M7S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C37_TrustedSec/V0334.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C37_TrustedSec/V0334.meta.json
V0335,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,jgR6jvf62B8,DC31 - KC Track - IR Analysis Part I-II,2023,2023-10-08T00:56:42Z,1889,PT31M29S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0335.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0335.meta.json
V0336,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,kjOWlAjs94E,Forensics 101 Part I II,2023,2023-10-07T23:54:48Z,1877,PT31M17S,conti,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0336.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0336.meta.json
V0337,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,Z7Jt9ts6x78,Incident Response 101 Part IV - V,2023,2023-10-07T23:29:05Z,1706,PT28M26S,incident response,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0337.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0337.meta.json
V0338,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,eWIZALQozgk,Incident Response 101 Part 1-3,2023,2023-10-07T23:01:07Z,2293,PT38M13S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0338.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0338.meta.json
V0339,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,oXlCyvFed6Q,"CTH: Go Phish: Visualizing Basic Malice (DEF CON 30, Project Obsidian)",2022,2022-08-19T16:18:32Z,2466,PT41M6S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0339.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0339.meta.json
V0340,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,86LlAMwv3qY,"CTI: Generating Threat Intelligence from an Incident  (DEF CON 30, Project Obsidian)",2022,2022-08-19T14:53:26Z,1853,PT30M53S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0340.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0340.meta.json
V0341,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,K5AN_8G5Sc4,"IR - OODA! An hour in incident responder life  (DEF CON 30, Project Obsidian)",2022,2022-08-19T14:53:26Z,2045,PT34M5S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0341.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0341.meta.json
V0342,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,x0MWxUiatVU,"CTH: Hunting for Adversary's Schedule  (DEF CON 30, Project Obsidian)",2022,2022-08-19T14:53:26Z,2975,PT49M35S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0342.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0342.meta.json
V0343,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,0HB3rBiAJVw,"CTH: The Logs are Gone?  (DEF CON 30, Project Obsidian)",2022,2022-08-19T14:53:25Z,2188,PT36M28S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0343.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0343.meta.json
V0344,C38,Blue Team Village,UCk4dddMFiso_hgt0ViSPNpQ,3LeR4CTXfHA,"CTH: Go Phish: Visualizing Basic Malice (DEF CON 30, Project Obsidian)",2022,2022-08-19T14:53:25Z,2466,PT41M6S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0344.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C38_Blue_Team_Village/V0344.meta.json
V0345,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,bJVoN9xeUUY,China and Russia: Strategic Dynamics,2025,2025-04-08T17:04:07Z,5494,PT1H31M34S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0345.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0345.meta.json
V0346,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,-G_XG5w_ino,Voices from 9/11 - Part 3: For the Greater Good,2024,2024-09-11T12:58:36Z,1328,PT22M8S,conti;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0346.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0346.meta.json
V0347,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,XMb2nZtjM4U,Voices from 9/11 - Part 2: The Watch Continues,2024,2024-09-11T12:58:35Z,1578,PT26M18S,conti;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0347.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0347.meta.json
V0348,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,mnJnI2w-8hk,Voices from 9/11 - Part 1: Part of Who We Are,2024,2024-09-11T12:57:47Z,1544,PT25M44S,conti;ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0348.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0348.meta.json
V0349,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,oCzmzuo6T5Q,Coalition Air and Missile Defense: Integration and Interoperability,2024,2024-08-15T19:15:47Z,3875,PT1H4M35S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0349.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0349.meta.json
V0350,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,FwTDLsAWDQ0,Taiwan Dynamics in This Decisive Decade,2024,2024-07-16T13:17:52Z,5478,PT1H31M18S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0350.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0350.meta.json
V0351,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,3DM2FsBSJjY,Navigating Cyber Resiliency,2024,2024-07-03T18:38:31Z,1472,PT24M32S,ir;ransomware,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0351.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0351.meta.json
V0352,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,nroQDMRopMI,What’s new with MITRE ATT&CK? | A conversation with industry experts,2024,2024-06-26T19:29:04Z,976,PT16M16S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0352.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0352.meta.json
V0353,C39,MITRE ATT&CK,UCBRWxNhg5Ju9Gc_Qf0DZaYg,Al7PTEZHH-A,The EU-US Data Privacy Framework: Navigating the Waters of the New Trans-Atlantic Agreement,2024,2024-04-11T14:11:18Z,3914,PT1H5M14S,ir,true,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0353.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C39_MITRE_ATTCK/V0353.meta.json
V0354,C40,Magnet Forensics,UC1UvpxPISkNQlutR1CE9aMA,Cr9aZW4E6n4,New York State Police,2024,2024-11-19T14:19:59Z,329,PT5M29S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C40_Magnet_Forensics/V0354.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C40_Magnet_Forensics/V0354.meta.json
V0355,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,NyMRVbGtM5w,The Best AI for Digital Forensics | AI That Actually Works for DFIR,2025,2025-10-21T11:57:04Z,3950,PT1H5M50S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0355.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0355.meta.json
V0356,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,QhrGDp_w4UU,Databases Under Attack: Malware in Trusted SQL Servers | Vedant Narayan,2025,2025-09-11T11:50:35Z,325,PT5M25S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0356.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0356.meta.json
V0357,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,nutlY2fss3s,AI-Based Challenges and Opportunities in Video Forensics | Marco Fontani,2025,2025-08-28T07:26:01Z,492,PT8M12S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0357.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0357.meta.json
V0358,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,lcutsCoyPAU,Interpretation Risks with Digital Evidence | Jan Collie,2025,2025-07-17T11:46:00Z,523,PT8M43S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0358.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0358.meta.json
V0359,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,H6EmDW8tNgs,Challenges in Locating and Verifying Evidence | Jan Collie,2025,2025-07-03T07:15:02Z,451,PT7M31S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0359.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0359.meta.json
V0360,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,Oh7Ljot7P0U,Connecting the Dots: How Sparse Data Solves Real-World Crimes | Matthew Sorell,2025,2025-05-28T06:00:17Z,315,PT5M15S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0360.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0360.meta.json
V0361,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,4XN6SD-wxAg,"Alexis Brignoni ""In-Depth Scrutiny of SEGB Files for Pattern of Life Data""",2024,2024-12-10T08:40:48Z,324,PT5M24S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0361.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0361.meta.json
V0362,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,iaBbphMxp2o,Trusting AI in DFIR: Where It Shines and Fails | Brett Shavers & Elena Chertova,2024,2024-10-31T15:08:30Z,3493,PT58M13S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0362.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0362.meta.json
V0363,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,Jsd2rGqVnfk,BelkaCTF #5 Solutions Video: PARTY GIRL—MISSING,2022,2022-08-12T10:43:00Z,1421,PT23M41S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0363.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0363.meta.json
V0364,C41,Belkasoft,UCCC9kAGh2SNQEyvGgr9Kyzw,i1vO2xwICAI,What Artifacts Can be Analyzed from a Windows System—12th Episode of BelkaTalk on DFIR,2021,2021-11-19T13:06:09Z,302,PT5M2S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0364.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C41_Belkasoft/V0364.meta.json
V0365,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,EA40rztSOd4,Starting with Velociraptor Incident Response,2022,2022-09-13T13:29:51Z,2912,PT48M32S,incident response;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0365.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0365.meta.json
V0366,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,ZGvyThzafJE,Digital Forensics and the Military - Interview with Andrew Lister,2022,2022-08-17T13:56:29Z,2078,PT34M38S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0366.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0366.meta.json
V0367,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,zvrIH6lGOZs,Forensic 4:Cast Awards ✨ The real award is DFriends we made along the way ✨,2022,2022-08-17T10:39:01Z,1866,PT31M6S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0367.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0367.meta.json
V0368,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,kkHNhtpa0SU,Forensics: What data can you find in RAM?,2022,2022-08-16T14:55:52Z,540,PT9M,decrypt;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0368.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0368.meta.json
V0369,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,JWkcBKuRFjw,Windows and Linux Authentication Bypass with AIM,2022,2022-07-28T18:52:11Z,365,PT6M5S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0369.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0369.meta.json
V0370,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,7CqWBw6aOrs,What is Random Access Memory?,2022,2022-07-26T14:03:00Z,459,PT7M39S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0370.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0370.meta.json
V0371,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,F6LLq7EFFH0,🇺🇳 Africa DFIR CTF 2022 Award Ceremony 🎉,2022,2022-07-06T01:37:14Z,1778,PT29M38S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0371.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0371.meta.json
V0372,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,lOTDevvqOq0,Fast password cracking - Hashcat wordlists from RAM,2022,2022-06-15T16:16:51Z,778,PT12M58S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0372.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0372.meta.json
V0373,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,yzzAa7_UZuQ,Linux LVM Ext4 Support in Windows with Arsenal Image Mounter,2022,2022-06-13T14:56:46Z,326,PT5M26S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0373.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0373.meta.json
V0374,C42,DFIR Science,UCOSFVxvpr3OPiaJSwHWN8BQ,bRfq4OTHV5Q,Mounting Linux Logical Volumes in Forensic Disk Images,2022,2022-06-07T14:17:43Z,744,PT12M24S,encrypt;encryption;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0374.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C42_DFIR_Science/V0374.meta.json
V0375,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,ccgdD2eWFxQ,Threat Hunting C2 - DNS TXT Record Abuse w/ Faan Rossouw,2026,2026-02-21T07:12:47Z,3617,PT1H17S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0375.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0375.meta.json
V0376,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,x_X1o22yXRA,Command & Convo - The C2 Webcast - Episode 6: Velociraptor as C2,2026,2026-01-10T07:25:03Z,3504,PT58M24S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0376.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0376.meta.json
V0377,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,wlZfypMkOGc,Command & Convo - Episode 5: Tunneled C2 Communication with Ligolo-ng,2025,2025-12-13T07:15:13Z,3995,PT1H6M35S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0377.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0377.meta.json
V0378,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,d5GrSLjA0HU,Fireside Friday – Authentication and Password Cracking #infosec,2025,2025-05-17T06:16:57Z,4220,PT1H10M20S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0378.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0378.meta.json
V0379,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,qIZ1jJCtiCo,Fireside Friday – Anatomy of a VPN – Part 3 #infosec,2025,2025-05-10T05:59:08Z,3301,PT55M1S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0379.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0379.meta.json
V0380,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,QNntaPWVNMg,Fireside Friday – Anatomy of a VPN – Part 2 #infosec,2025,2025-05-03T06:09:58Z,3898,PT1H4M58S,encrypt;encryption;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0380.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0380.meta.json
V0381,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,8XA4EQ6xInE,Fireside Friday – Anatomy of a VPN – Part 1 #infosec,2025,2025-04-25T19:51:46Z,2882,PT48M2S,encrypt;encryption;ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0381.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0381.meta.json
V0382,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,4NTZIWSQSfc,Fireside Friday – Firewalling – Hands-on #infosec,2025,2025-04-18T20:19:17Z,2944,PT49M4S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0382.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0382.meta.json
V0383,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,5KocQVpUFCk,Fireside Friday – Firewalling #infosec,2025,2025-04-12T06:03:23Z,3492,PT58M12S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0383.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0383.meta.json
V0384,C43,Active Countermeasures,UC6xPeWVq6LpLqOYQ4I9hv_Q,vl-dwFFPseI,Fireside Friday – IP Transports #infosec,2025,2025-04-04T19:21:20Z,3994,PT1H6M34S,ir,false,False,local_asr_whisper,no_local_audio,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0384.txt,/home/henrykabuye/Ransap/Publications 2026/Proposal_2026/Knowledge_Agent/transcripts/C43_Active_Countermeasures/V0384.meta.json
